user_id,is_gone
1597,0.03731723634768716
1611,0.14116854212540247
1619,0.0630121407498424
1620,0.12252468020027191
1623,0.030610921413933387
1630,0.07629192387927264
1636,0.017808671608479865
1640,0.07850872402784187
1674,0.06229033516127249
1690,0.06251635251534211
1693,0.3340732765644104
1704,0.051551996655298325
1719,0.04482502652172844
1720,0.07942410922397591
1725,0.10107686629960727
1731,0.10697207237799214
1747,0.05058997263569373
1748,0.33176106459625526
1751,0.1486593373460351
1767,0.40045013048830946
1782,0.32922726209017494
1785,0.06395129184365062
1786,0.051435604698753114
1797,0.06251635251534211
1800,0.06133538092445884
1803,0.06123068716451848
1821,0.03731723634768716
1822,0.17233581275976917
1832,0.08057943847800078
1835,0.0801445057313556
1840,0.2568420582124369
1849,0.07850872402784187
1873,0.07850872402784187
1882,0.286158105717035
1887,0.24730239812793894
1893,0.3910460891010681
1918,0.07629192387927264
1953,0.18466509692613306
1956,0.17961146187270205
1960,0.1746392384044199
1961,0.11272790242449063
1962,0.3504953255798528
1967,0.10239400859684092
1988,0.07917565823160821
2016,0.07629192387927264
2018,0.09749172584337329
2019,0.08665055772857012
2026,0.08029270924390745
2034,0.07917565823160821
2042,0.06229033516127249
2044,0.07629192387927264
2069,0.07887811384091528
2079,0.08300720536945463
2101,0.067948065196901
2107,0.14726554404893072
2109,0.04961103288957635
2111,0.07698546287767775
2117,0.280181785830558
2120,0.05044449180974703
2149,0.2687480153260477
2172,0.1428518096440933
2174,0.04257209228234824
2180,0.37923656808087153
2201,0.13899209142113236
2203,0.0610587662384016
2220,0.44251744346114186
2231,0.03758288755150691
2270,0.23691982061615596
2299,0.08047983733366015
2305,0.4222390573903602
2306,0.18512047711585938
2316,0.06040864355048695
2317,0.03697992102956285
2326,0.03040744273676325
2343,0.10934706144429097
2347,0.06229033516127249
2365,0.07869766661345505
2376,0.03604132102638529
2380,0.17386331602658972
2382,0.03968479066826134
2384,0.40198388683196146
2398,0.07869766661345505
2423,0.08090719198705587
2426,0.3954188528321083
2430,0.1168250619845265
2434,0.27555204755575674
2435,0.07850872402784187
2439,0.05992621618414777
2465,0.03746602754695769
2494,0.08090719198705587
2501,0.08062301902004267
2504,0.03278853807735897
2517,0.07850872402784187
2524,0.03731723634768716
2531,0.036948638597537206
2535,0.34159513743517766
2540,0.27701979476965966
2544,0.16096132627915813
2545,0.07850872402784187
2558,0.1106925451042761
2563,0.07850035228201836
2603,0.12902390120495208
2607,0.1405724149305067
2610,0.1821239843812185
2628,0.03697992102956285
2645,0.07942410922397591
2669,0.3764373432157823
2676,0.07850035228201836
2688,0.05154034226437178
2720,0.15145439876597713
2738,0.08047983733366015
2760,0.06229033516127249
2769,0.1557276033211584
2771,0.1932586903061436
2772,0.1778789582778903
2782,0.08851758034067528
2808,0.18576456932161217
2815,0.0814220275898752
2819,0.12037800651460029
2823,0.04571732726036675
2827,0.08029270924390745
2834,0.051551996655298325
2860,0.3229853583312556
2862,0.32907908108120854
2863,0.44139708778539255
2864,0.03731723634768716
2866,0.2824318748459733
2869,0.04544128807077683
2871,0.08062301902004267
2880,0.07629192387927264
2893,0.07850872402784187
2897,0.09785284238542398
2898,0.07629192387927264
2906,0.15789291806007016
2907,0.3350528400128755
2911,0.08126812764624042
2914,0.44139708778539255
2920,0.16056086120965396
2921,0.07850035228201836
2939,0.08806478036072896
2947,0.06854576541745715
2973,0.2640143928757058
2974,0.03697992102956285
2976,0.19361294893315303
2977,0.17712625871267376
2992,0.06956232171994634
2994,0.08047983733366015
3002,0.1850038973168399
3008,0.44139708778539255
3024,0.32648793598994746
3031,0.06255293380876134
3043,0.07629192387927264
3077,0.10882819150765025
3086,0.14178848617112735
3093,0.33990887501952605
3108,0.03697992102956285
3110,0.3209190971829911
3114,0.15136890480044007
3115,0.19976373764994484
3128,0.13440319270156809
3141,0.06854576541745715
3172,0.18226275802962802
3192,0.2750860063359552
3212,0.08029270924390745
3214,0.06100479110808944
3216,0.0523325780810139
3217,0.15020005725296248
3227,0.0504791086254937
3235,0.08520208072262991
3238,0.07629192387927264
3239,0.44117838830575634
3267,0.1537922877786738
3274,0.18938013456762492
3276,0.07629192387927264
3305,0.11300172122666899
3313,0.03663391928201885
3314,0.18183445453671374
3349,0.111127797355263
3351,0.05564934520822957
3370,0.11878582247587859
3388,0.14178047257992324
3400,0.03731723634768716
3401,0.0801445057313556
3402,0.282104982134228
3403,0.07850035228201836
3404,0.07970397821044561
3414,0.4219234301363996
3418,0.34003259645890965
3420,0.11131627764342183
3434,0.09344281808971727
3435,0.293372008677053
3439,0.05154034226437178
3443,0.07869766661345505
3494,0.13042304288045037
3502,0.069930694680054
3513,0.07629192387927264
3514,0.07231487800722343
3515,0.28276693208399306
3539,0.3101638237295264
3575,0.17207466379781142
3596,0.08716217336778045
3608,0.3970626951187894
3628,0.1011814043838855
3631,0.21929715842125624
3650,0.07973225541271751
3653,0.04635168749492623
3662,0.08029270924390745
3671,0.07869766661345505
3672,0.025290104154261216
3689,0.07869766661345505
3690,0.07850872402784187
3696,0.11525703305631531
3707,0.1410037932988872
3729,0.11912874628768032
3748,0.21001497308571482
3752,0.06123068716451848
3753,0.05158857794871755
3768,0.4213404848187893
3773,0.13553061354580623
3776,0.07629192387927264
3781,0.1523398342543015
3793,0.15530829289810577
3803,0.07917565823160821
3805,0.08047983733366015
3811,0.06137259777182961
3818,0.0905904019861907
3820,0.06854576541745715
3835,0.03138228572988566
3872,0.14792677072036675
3885,0.0504791086254937
3889,0.15073351005640737
3902,0.08062301902004267
3919,0.06251635251534211
3924,0.08927069375545517
3934,0.06571312638472526
3939,0.3829648224724512
3940,0.381821158720976
3944,0.03260853211622265
3953,0.2751736203072815
3959,0.035782530865538786
3970,0.3698404545738662
3981,0.06251635251534211
3982,0.06100479110808944
3984,0.08047983733366015
4016,0.07784396540724073
4018,0.07869766661345505
4035,0.44251744346114186
4042,0.19223910504462924
4046,0.4257607490159901
4063,0.3166274701400344
4064,0.37023804155373746
4065,0.17959161734403317
4070,0.06395129184365062
4077,0.17287575761551782
4094,0.17394498278130502
4109,0.07869766661345505
4116,0.1412381406665539
4118,0.060405364658755636
4125,0.037449285682247854
4140,0.054402665196762234
4145,0.06475168670463616
4159,0.035566159632171336
4165,0.06229033516127249
4178,0.07629192387927264
4186,0.07942410922397591
4194,0.30072615350889825
4196,0.27793493618044535
4217,0.03731723634768716
4219,0.443021217471972
4224,0.3970626951187894
4233,0.07850035228201836
4242,0.07949900556357052
4244,0.15931655055066116
4247,0.12192718667566478
4254,0.43852384735586125
4261,0.07850872402784187
4269,0.3355799224326983
4301,0.06854576541745715
4322,0.40045013048830946
4329,0.06137259777182961
4330,0.07850035228201836
4337,0.24821874075591055
4345,0.13455541136526822
4368,0.06695185306176966
4378,0.09140826793956743
4408,0.10745745532415352
4410,0.048453661720792365
4414,0.07917565823160821
4424,0.06255293380876134
4426,0.07850035228201836
4436,0.058954586116871883
4459,0.15932324840264214
4473,0.03697992102956285
4485,0.06229033516127249
4487,0.06251635251534211
4488,0.042137329655556964
4489,0.05645054658475298
4501,0.07850035228201836
4511,0.17849403226252336
4523,0.15629891998199608
4543,0.0504791086254937
4549,0.19412250402428988
4559,0.04663512907713986
4562,0.15712257930219317
4564,0.07850035228201836
4569,0.053437055225058636
4593,0.3355799224326983
4595,0.02637563768377942
4604,0.29475970869500023
4616,0.06253571014805857
4623,0.08191365811260785
4626,0.18203812567815464
4630,0.3990604724357135
4650,0.12167674783610709
4651,0.2852948802078094
4689,0.051551996655298325
4691,0.10704127549922857
4706,0.08047983733366015
4707,0.03697992102956285
4717,0.051551996655298325
4736,0.43852384735586125
4752,0.06475168670463616
4775,0.0988003903414268
4777,0.3283687228935762
4785,0.15647500881910692
4790,0.39952694933468735
4797,0.1561451353259019
4801,0.29579986394741686
4816,0.15361614930951198
4820,0.04617946596226665
4835,0.37086154055826037
4839,0.07374895884384897
4845,0.3168918208181917
4848,0.051551996655298325
4858,0.0998314906594455
4863,0.33097683675023637
4876,0.43535436789455695
4896,0.17248456754898073
4897,0.1465714394992915
4910,0.09273176554770665
4915,0.06818994314727415
4916,0.2898030677241288
4926,0.07850035228201836
4927,0.08062301902004267
4932,0.06137259777182961
4951,0.07917565823160821
4960,0.07869766661345505
4976,0.2938335054397398
4992,0.07560551789292633
4993,0.17961146187270205
5012,0.38013228134080806
5025,0.13762344587946398
5026,0.06940577419909169
5030,0.06475168670463616
5031,0.0504791086254937
5034,0.09524314066221913
5041,0.16282119165718673
5047,0.06854576541745715
5060,0.15866820656382893
5066,0.3414367547708836
5077,0.11324186814895741
5090,0.061487311918356144
5091,0.07629192387927264
5101,0.10670901518032404
5104,0.06850733462988944
5107,0.39356233086790765
5114,0.04560193136926033
5115,0.06229033516127249
5127,0.0473692010687439
5128,0.05125676262192948
5137,0.04617265437976581
5138,0.06475168670463616
5144,0.05616560221636089
5173,0.3970626951187894
5182,0.3587850332840518
5188,0.07629192387927264
5208,0.13894982056722677
5227,0.07869766661345505
5230,0.31571756730461886
5233,0.42432406895290653
5236,0.06475168670463616
5249,0.37056539360516566
5252,0.31198873273955474
5261,0.29459980022360155
5264,0.07811145972900016
5267,0.06685553054579423
5269,0.03021388209524201
5271,0.1659990604772417
5281,0.12551910862652638
5285,0.09627278900766699
5291,0.15391801921938675
5297,0.11525774331887259
5304,0.04800801731745714
5306,0.08126812764624042
5320,0.15852150731014283
5321,0.03702406769115208
5326,0.1228309662823415
5329,0.04324098364781663
5333,0.15741646226206554
5336,0.18354468382327954
5337,0.06475168670463616
5343,0.03731723634768716
5348,0.33128810183029206
5366,0.07850872402784187
5372,0.050490529901599336
5388,0.1192920960168182
5391,0.06571312638472526
5397,0.08047983733366015
5399,0.07942410922397591
5400,0.042137329655556964
5408,0.06475168670463616
5414,0.15557245930225433
5418,0.1375359187100197
5419,0.02308777765505622
5423,0.4395392019473792
5428,0.11314992473922084
5433,0.0534883233495573
5441,0.368242395066736
5447,0.07629192387927264
5457,0.11718344459304555
5463,0.07137817121087664
5477,0.04506931544356532
5507,0.07850035228201836
5522,0.10311404093912123
5536,0.07917565823160821
5544,0.3684228463199741
5549,0.1791583579090905
5566,0.3946826562016771
5574,0.14458654757767497
5578,0.03138228572988566
5580,0.16361008197930485
5635,0.17719847514644738
5640,0.20783775209926517
5644,0.03697992102956285
5657,0.34372334860073916
5684,0.06854576541745715
5713,0.16761787772893885
5719,0.13178388954350415
5727,0.40045013048830946
5731,0.06229033516127249
5749,0.17370616241433717
5750,0.07869766661345505
5755,0.14458654757767497
5762,0.06229033516127249
5774,0.07850035228201836
5775,0.0748823644552678
5778,0.06100479110808944
5780,0.1578566715199464
5797,0.09068562381881826
5811,0.07390074242735008
5822,0.16415947011234586
5823,0.0801445057313556
5835,0.06251635251534211
5838,0.07850035228201836
5860,0.04359021612424525
5883,0.051086699076336506
5899,0.06251635251534211
5905,0.15741283485048665
5957,0.05560074918837011
5966,0.3698942952740281
5982,0.12648898845586162
6004,0.08236468233365424
6046,0.02624380600175834
6047,0.27471412169012077
6060,0.05564934520822957
6061,0.042137329655556964
6066,0.15428058799416744
6076,0.34412923308750787
6077,0.06229033516127249
6084,0.13596103471362117
6096,0.06854576541745715
6098,0.048821468384532524
6099,0.3970626951187894
6120,0.07973225541271751
6136,0.07353267786088634
6142,0.39952694933468735
6145,0.06100479110808944
6164,0.08807202640163782
6178,0.06403393255164824
6193,0.0499920411322274
6204,0.04961103288957635
6225,0.17306850182681272
6235,0.09810636055694365
6251,0.07850035228201836
6254,0.40055492046999286
6255,0.3695762774179639
6265,0.2396420651477179
6291,0.11426294863035073
6296,0.0499920411322274
6312,0.28833627673379675
6314,0.3042755146001924
6340,0.051547527516638256
6347,0.30736212198095936
6348,0.07629192387927264
6351,0.06854576541745715
6385,0.0791960361001054
6387,0.06915501863240968
6389,0.16255871261920563
6392,0.3079661072296281
6409,0.06170396603404682
6411,0.24113564984345057
6414,0.03697992102956285
6440,0.20698783332534998
6448,0.13558164046230362
6449,0.07353267786088634
6460,0.27809584682795624
6475,0.14508397398859862
6494,0.1494254860232234
6511,0.050490529901599336
6513,0.06395129184365062
6514,0.19411897066657852
6534,0.08656010785168598
6545,0.09797318336992801
6549,0.04783346264984922
6553,0.051551996655298325
6570,0.21902076223933659
6596,0.1479296180606635
6614,0.2965098121635576
6621,0.08062301902004267
6624,0.39841125541049516
6627,0.04482502652172844
6650,0.15653486483906245
6653,0.11038473322208447
6665,0.025722683053269257
6678,0.3446434280274968
6680,0.33179217886385703
6688,0.31290620993000295
6709,0.06229033516127249
6723,0.03565048153097809
6741,0.20699671868071243
6756,0.051551996655298325
6763,0.0801445057313556
6765,0.14946281550592744
6767,0.3138055115431797
6780,0.15617464599043762
6785,0.1432831120782591
6788,0.04255420602581895
6792,0.3972532156990767
6798,0.2694544055970396
6802,0.09311364907889219
6810,0.061487311918356144
6813,0.3446434280274968
6826,0.41570258331413407
6835,0.18061795745535136
6869,0.14752854164879256
6874,0.3512868077596568
6876,0.11844676944049073
6882,0.18066204629917726
6887,0.16985244503695837
6909,0.15581582292075036
6925,0.06475168670463616
6932,0.06229033516127249
6952,0.11650511282527003
6988,0.07869766661345505
6989,0.17332212607799788
7002,0.2894410532593777
7017,0.15665789195188212
7042,0.04599227315301868
7043,0.07942410922397591
7052,0.37229448463289755
7068,0.08047983733366015
7084,0.05564934520822957
7085,0.15233510865960842
7086,0.14348357923593333
7093,0.0374113334962444
7096,0.07942410922397591
7101,0.06251635251534211
7102,0.06255293380876134
7114,0.18149276024807054
7118,0.08047983733366015
7130,0.3970626951187894
7147,0.15678235280918779
7150,0.16646301152406912
7156,0.16654598176737556
7179,0.15651482153056445
7182,0.33559118407728894
7185,0.1430605860838568
7186,0.06251635251534211
7188,0.2891688519395068
7207,0.06229033516127249
7210,0.051611527075333556
7211,0.329380164445624
7216,0.06854576541745715
7219,0.07850872402784187
7221,0.03968479066826134
7246,0.03506785210553424
7252,0.07850035228201836
7253,0.04692523304566711
7263,0.04774435073370827
7269,0.06137259777182961
7274,0.2860092021290696
7286,0.07629192387927264
7308,0.3356381373481813
7326,0.042137329655556964
7328,0.07917565823160821
7339,0.3886792029776826
7347,0.12695866767771807
7360,0.1849811848313324
7361,0.08070214283630624
7373,0.07629192387927264
7374,0.3470670901880828
7379,0.15819245437378276
7406,0.05189750415991907
7408,0.3692106342104542
7426,0.1281187869618844
7427,0.05113293606572678
7432,0.03372841327583293
7439,0.035566159632171336
7445,0.3221122527746865
7446,0.18908498334199755
7464,0.030829971994663977
7473,0.051435604698753114
7477,0.06229033516127249
7482,0.20743479339342158
7486,0.060192646686869314
7492,0.34592305266374707
7500,0.06073066612882085
7508,0.13610645691555143
7519,0.037750937108905556
7524,0.3356381373481813
7528,0.07850035228201836
7539,0.06854576541745715
7543,0.1143790570413802
7550,0.07629192387927264
7572,0.40101807634476666
7573,0.08306665940904633
7597,0.04783346264984922
7601,0.14106420672280692
7603,0.16086855449495238
7638,0.16065165177280744
7650,0.11431276195105047
7698,0.0864217266902803
7706,0.2927168133660965
7710,0.1388973123586004
7719,0.3543518525791344
7723,0.05586594091949267
7731,0.17360768608408106
7748,0.03712582538952032
7764,0.051551996655298325
7770,0.037449285682247854
7792,0.44139708778539255
7796,0.06854576541745715
7808,0.18582220418889023
7829,0.08292419936492214
7832,0.15581582292075036
7834,0.07869766661345505
7857,0.07869766661345505
7878,0.1456295862232204
7882,0.051086699076336506
7898,0.06526825151604354
7915,0.40045013048830946
7918,0.11516278792063472
7919,0.060155460356537765
7920,0.05013460288682913
7930,0.061487311918356144
7938,0.3813700272565981
7954,0.3594143573893209
7956,0.08062301902004267
7961,0.08062301902004267
7969,0.07302115034642434
7976,0.15665573539197447
7980,0.03780319099013615
7984,0.053437055225058636
7989,0.06415241796704559
7994,0.3060662409334079
8006,0.07629192387927264
8007,0.21498736031852236
8008,0.07850035228201836
8016,0.0374113334962444
8029,0.11116876331161664
8042,0.08376911391103303
8064,0.34003259645890965
8083,0.039331642895114254
8085,0.0434223570362766
8093,0.035566159632171336
8109,0.07736437952870831
8121,0.08047983733366015
8144,0.06123068716451848
8147,0.2927420887196629
8153,0.1319775340356342
8163,0.3970626951187894
8173,0.08047983733366015
8178,0.06251188337668204
8187,0.25096697456385453
8209,0.10569972434699802
8210,0.07850035228201836
8221,0.17024727533956135
8230,0.11953349925967385
8237,0.08062301902004267
8241,0.18680575983854913
8243,0.13556175707653959
8257,0.06123068716451848
8266,0.050223659977812626
8270,0.06449298177864114
8285,0.024326205807126137
8286,0.3449500188281299
8293,0.06123068716451848
8314,0.04252049376664687
8317,0.07850035228201836
8321,0.029660195003902087
8330,0.1998900680217255
8336,0.14893485651532862
8340,0.3781057396727972
8349,0.07850872402784187
8366,0.06123068716451848
8368,0.06253571014805857
8390,0.3260825802678936
8393,0.1053725765068471
8414,0.08062301902004267
8425,0.07893263653505836
8430,0.30256399901075376
8434,0.07942410922397591
8440,0.07869766661345505
8469,0.04627875722989208
8495,0.40101807634476666
8497,0.07629192387927264
8502,0.07629192387927264
8505,0.03697992102956285
8511,0.04961103288957635
8518,0.14331680232724628
8520,0.06854576541745715
8534,0.03968479066826134
8544,0.07097466489658205
8550,0.15764988588318318
8567,0.037866448280602434
8568,0.07917565823160821
8585,0.43297959711926015
8588,0.17670486820332934
8590,0.2934768115788968
8599,0.14469795770970012
8608,0.06255293380876134
8611,0.36246940396358873
8640,0.1557276033211584
8644,0.36642384905988906
8658,0.3394665682288958
8670,0.3342916324018383
8674,0.39792958827996794
8676,0.15020005725296248
8687,0.4032524045299774
8688,0.19304726764243663
8698,0.3291534915760134
8707,0.3970626951187894
8708,0.08047983733366015
8709,0.43852384735586125
8713,0.08030242011563929
8716,0.2784670899588177
8720,0.3443708519403386
8728,0.3987597387933296
8730,0.15618448985504335
8736,0.3801479958366046
8754,0.3990604724357135
8769,0.39952694933468735
8772,0.18593608195200817
8789,0.08222463095220457
8794,0.16660074157555915
8804,0.08090719198705587
8813,0.08772313079614896
8819,0.07850035228201836
8822,0.13181564536506457
8824,0.3225909748378861
8836,0.03269943532145608
8838,0.06251635251534211
8839,0.11570697851148096
8841,0.07629192387927264
8842,0.06229033516127249
8848,0.11819831844812306
8849,0.03697992102956285
8854,0.048435438749355
8859,0.027573697821912036
8861,0.2752888927171208
8868,0.15942890540590823
8876,0.037449285682247854
8896,0.061487311918356144
8902,0.17906849189279742
8920,0.05236730885818796
8933,0.03731723634768716
8934,0.17452791863520278
8961,0.0211333078395448
8968,0.09496355884864519
8970,0.14769248934792523
8974,0.07575426728308893
9006,0.04088380730897416
9032,0.14542809631094333
9034,0.39993593554832063
9044,0.03697992102956285
9045,0.20939366320603023
9046,0.0801445057313556
9054,0.3085194379843357
9064,0.05467394118422067
9074,0.32688875320819377
9078,0.06573507268372042
9081,0.07629192387927264
9084,0.04482502652172844
9085,0.4395392019473792
9108,0.053437055225058636
9111,0.06685553054579423
9134,0.43852384735586125
9144,0.0580962473746691
9148,0.06854576541745715
9150,0.27849927935978147
9159,0.3048031466835996
9161,0.07917565823160821
9174,0.37149259509958654
9175,0.3392526859344918
9195,0.036223275713893714
9214,0.051086699076336506
9216,0.07850035228201836
9223,0.3673033306963271
9231,0.33798895308350807
9235,0.051999502194447794
9260,0.16956352472413835
9261,0.06854576541745715
9262,0.12042179241921969
9279,0.36573486382868425
9292,0.4157274733996345
9298,0.06251635251534211
9328,0.052636660364073086
9330,0.054689607518727985
9335,0.39993593554832063
9346,0.05058997263569373
9347,0.03777120145415333
9349,0.2883874019667146
9368,0.051086699076336506
9374,0.11662632940634642
9382,0.06021521972628546
9384,0.06021521972628546
9400,0.08126812764624042
9405,0.33939309343434965
9409,0.17644464828489875
9418,0.0211333078395448
9429,0.14112459731098825
9442,0.06251635251534211
9444,0.03554565550900763
9452,0.16086855449495238
9454,0.15136890480044007
9473,0.03702406769115208
9475,0.051999502194447794
9499,0.03697992102956285
9505,0.1697055850333334
9506,0.05138246225504774
9513,0.10594200086152272
9524,0.3789582142355825
9527,0.32954652675894364
9533,0.11776007056823665
9553,0.06854576541745715
9556,0.2926284231847252
9562,0.14781048910315578
9575,0.07917565823160821
9577,0.05600351991661232
9581,0.06229033516127249
9584,0.06229033516127249
9586,0.4405671730826846
9598,0.2954812386938524
9600,0.17036258542338265
9603,0.16970919023021017
9615,0.07629192387927264
9625,0.2827871955979328
9626,0.15065735675442757
9637,0.06229033516127249
9650,0.14077464292523834
9654,0.2622542840130143
9657,0.1801809568976404
9684,0.05561649772095149
9707,0.2895984331747206
9715,0.08043509250206929
9719,0.07629192387927264
9728,0.11487256743760356
9729,0.07973225541271751
9732,0.07554734720601443
9736,0.37083665047276004
9748,0.11631201534202038
9750,0.07917565823160821
9755,0.18668693781375334
9758,0.1243619350920746
9776,0.3424381423351335
9788,0.3970626951187894
9798,0.15655139941360915
9810,0.0508897737816712
9816,0.04435432836482898
9836,0.07973225541271751
9839,0.13452426783453486
9856,0.16149342011179363
9858,0.26019521545482743
9865,0.1892387834454103
9866,0.07973225541271751
9886,0.08952323685451793
9890,0.06229033516127249
9894,0.06359009270101294
9896,0.07869766661345505
9897,0.07850035228201836
9910,0.08062301902004267
9911,0.06170396603404682
9932,0.0504791086254937
9934,0.17979469811773233
9939,0.24690436576123753
9963,0.20305010363467138
9968,0.05545374379205084
9972,0.036212767664878034
9987,0.24301072393529283
9990,0.06854576541745715
10012,0.06229033516127249
10014,0.06395129184365062
10032,0.43852384735586125
10039,0.3068329671486854
10041,0.37354864708100866
10042,0.13767597460644096
10046,0.07850872402784187
10052,0.300455831878389
10056,0.43852384735586125
10057,0.3338197825527914
10064,0.25966504653108125
10067,0.07869766661345505
10076,0.30785042075798774
10083,0.18355704243053736
10112,0.042697006266749014
10114,0.17709349743213013
10129,0.1772799164947363
10133,0.14982871253451813
10140,0.38053566190488125
10169,0.053437055225058636
10174,0.32436303607817013
10179,0.12049949296015633
10180,0.15736344741469574
10186,0.06820938585333572
10196,0.06021521972628546
10205,0.26362779094957767
10217,0.1417147134920155
10222,0.40101807634476666
10244,0.35201400268127636
10249,0.07869766661345505
10253,0.07973225541271751
10292,0.06229033516127249
10310,0.09885212771264434
10321,0.06229033516127249
10333,0.3779528898836246
10348,0.06229033516127249
10374,0.07629192387927264
10376,0.07850872402784187
10378,0.032437125816386414
10382,0.15407653983155412
10386,0.07629192387927264
10387,0.34437691066491055
10395,0.06155775032384436
10403,0.048743627297909944
10405,0.3366483611039882
10410,0.30446160492369057
10413,0.04617946596226665
10429,0.042375503372737995
10430,0.07629192387927264
10448,0.17376494420893127
10452,0.042137329655556964
10456,0.05564934520822957
10471,0.16113488330864256
10474,0.39993593554832063
10476,0.03702406769115208
10482,0.11775835340031962
10492,0.4175074482985844
10499,0.08126812764624042
10501,0.06854576541745715
10518,0.2810812768848626
10520,0.13520960117045588
10522,0.07850872402784187
10529,0.0644789180291046
10531,0.11451163177841904
10532,0.08656010785168598
10549,0.15781983739557223
10567,0.09824309558426483
10578,0.07629192387927264
10581,0.15581582292075036
10582,0.06525039385573204
10583,0.07850872402784187
10614,0.08062301902004267
10617,0.04082555875693554
10623,0.1465714394992915
10625,0.07850872402784187
10646,0.051086699076336506
10648,0.017808671608479865
10650,0.2618086541743856
10661,0.07917565823160821
10663,0.071436478994054
10669,0.06854576541745715
10671,0.06100479110808944
10673,0.06021521972628546
10674,0.13926389182302684
10677,0.05138246225504774
10678,0.07629192387927264
10686,0.06475168670463616
10692,0.18747008548511623
10696,0.037449285682247854
10697,0.1774471530581517
10699,0.049881042213167984
10701,0.14257545462259583
10702,0.07629192387927264
10718,0.05930975507129712
10722,0.3723163522080643
10739,0.4029860257478213
10744,0.2904946173338515
10750,0.07171687541954043
10754,0.3374586469701036
10761,0.03702406769115208
10784,0.07869766661345505
10800,0.06123068716451848
10812,0.10930830445136297
10815,0.3402681631857399
10816,0.39942661000201296
10818,0.017808671608479865
